StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_Browser,Q2_Version,Q2_Operating System,Q2_Resolution,Q15_1,Q16,Q3_1,Q7_1,Q8,Q9,Q10,Q11,Q12,FL_8_DO
2021-07-25 11:03:05,2021-07-25 11:03:05,Survey Test,,100,0,True,2021-07-25 11:03:05,R_4Z1tmDXvCDrrPCe,,,,,51.935699462890625,4.4884033203125,test,,malesuada,accusamus,convallis,ullamcorper,34,A,67,,25-35,Others,2-3 times a week,No,,Treatment1
2021-07-25 11:03:05,2021-07-25 11:03:05,Survey Test,,100,0,True,2021-07-25 11:03:05,R_4G9cvsrHmBItxye,,,,,51.935699462890625,4.4884033203125,test,,fermentum,fringilla,vestibulum,convallis,28,A,,82,56 or older,Others,Daily,Yes,Other party,Control
2021-07-25 11:03:05,2021-07-25 11:03:05,Survey Test,,100,0,True,2021-07-25 11:03:05,R_8xpjqF2TC2daSwK,,,,,51.935699462890625,4.4884033203125,test,,ultricies,convallis,ullamcorper,suspendisse,62,C,,46,46-55,Netherlands,2-3 times a week,Yes,Right-wing,Control
2021-07-25 11:03:05,2021-07-25 11:03:05,Survey Test,,100,0,True,2021-07-25 11:03:05,R_06uyqhfNWx4LmVU,,,,,51.935699462890625,4.4884033203125,test,,ridiculus,pellentesque,suspendisse,venenatis,26,B,,57,25-35,Netherlands,Daily,Yes,Other party,Control
2021-07-25 11:03:06,2021-07-25 11:03:06,Survey Test,,100,0,True,2021-07-25 11:03:06,R_42rVNAAzqZyajzg,,,,,51.935699462890625,4.4884033203125,test,,fringilla,malesuada,curabitur,ridiculus,87,A,,57,25-35,Others,4-6 times a week,No,,Control
2021-07-25 11:03:06,2021-07-25 11:03:06,Survey Test,,100,0,True,2021-07-25 11:03:06,R_3L7GpE0dkIZ9QYC,,,,,51.935699462890625,4.4884033203125,test,,dignissim,consequat,curabitur,elementum,32,C,,25,25-35,Netherlands,Once a week,Yes,Other party,Control
2021-07-25 11:03:06,2021-07-25 11:03:06,Survey Test,,100,0,True,2021-07-25 11:03:06,R_9QwiIhFWQHdLLKK,,,,,51.935699462890625,4.4884033203125,test,,ullamcorper,ultricies,ultricies,ullamcorper,77,A,,1,19-24,Others,4-6 times a week,No,,Control
2021-07-25 11:03:06,2021-07-25 11:03:06,Survey Test,,100,0,True,2021-07-25 11:03:06,R_8puHcPgSLElsUNo,,,,,51.935699462890625,4.4884033203125,test,,ullamcorper,temporibus,scelerisque,elementum,38,A,91,,36-45,Others,2-3 times a week,Yes,Right-wing,Treatment1
2021-07-25 11:03:06,2021-07-25 11:03:06,Survey Test,,100,0,True,2021-07-25 11:03:06,R_d1pQP4vRwc8vEIS,,,,,51.935699462890625,4.4884033203125,test,,pellentesque,ultricies,sollicitudin,porttitor,69,A,,34,56 or older,Netherlands,Never,No,,Control
2021-07-25 11:03:06,2021-07-25 11:03:06,Survey Test,,100,0,True,2021-07-25 11:03:06,R_3sbKWMTyri4lSJM,,,,,51.935699462890625,4.4884033203125,test,,curabitur,consectetuer,elementum,sollicitudin,34,B,,90,25-35,Others,4-6 times a week,Yes,Left-wing,Control
2021-07-25 11:03:06,2021-07-25 11:03:06,Survey Test,,100,0,True,2021-07-25 11:03:06,R_801aJMFQHk0wztQ,,,,,51.935699462890625,4.4884033203125,test,,ridiculus,imperdiet,porttitor,ullamcorper,99,A,,22,18 or younger,Netherlands,Never,Yes,Right-wing,Control
2021-07-25 11:03:06,2021-07-25 11:03:06,Survey Test,,100,0,True,2021-07-25 11:03:06,R_1BwqglRirfg8xg2,,,,,51.935699462890625,4.4884033203125,test,,curabitur,fringilla,ridiculus,pellentesque,3,B,83,,25-35,Netherlands,4-6 times a week,No,,Treatment1
2021-07-25 11:03:06,2021-07-25 11:03:07,Survey Test,,100,1,True,2021-07-25 11:03:07,R_81iIRcrfYD6JHUO,,,,,51.935699462890625,4.4884033203125,test,,convallis,suspendisse,convallis,curabitur,69,A,,49,18 or younger,Others,Once a week,Yes,Right-wing,Control
2021-07-25 11:03:07,2021-07-25 11:03:07,Survey Test,,100,0,True,2021-07-25 11:03:07,R_08O5zvgMBjqx1LE,,,,,51.935699462890625,4.4884033203125,test,,ultricies,convallis,fringilla,sollicitudin,46,C,59,,46-55,Others,Daily,Yes,Left-wing,Treatment1
2021-07-25 11:03:07,2021-07-25 11:03:07,Survey Test,,100,0,True,2021-07-25 11:03:07,R_efiuaGpWMeInOsK,,,,,51.935699462890625,4.4884033203125,test,,ultricies,ullamcorper,porttitor,pellentesque,74,C,,63,46-55,Netherlands,4-6 times a week,Yes,Other party,Control
2021-07-25 11:03:07,2021-07-25 11:03:07,Survey Test,,100,0,True,2021-07-25 11:03:07,R_6X0x7qpwmnKWAMC,,,,,51.935699462890625,4.4884033203125,test,,phasellus,facilisis,scelerisque,scelerisque,79,A,,80,56 or older,Netherlands,Never,No,,Control
2021-07-25 11:03:07,2021-07-25 11:03:07,Survey Test,,100,0,True,2021-07-25 11:03:07,R_2a7yHVh8jBtTTRs,,,,,51.935699462890625,4.4884033203125,test,,fermentum,suspendisse,phasellus,imperdiet,42,C,19,,56 or older,Others,Never,No,,Treatment1
2021-07-25 11:03:07,2021-07-25 11:03:07,Survey Test,,100,0,True,2021-07-25 11:03:07,R_3vFUJrnWh68TYbA,,,,,51.935699462890625,4.4884033203125,test,,vulputate,scelerisque,consectetuer,convallis,75,B,,65,25-35,Others,4-6 times a week,Yes,Left-wing,Control
2021-07-25 11:03:07,2021-07-25 11:03:07,Survey Test,,100,0,True,2021-07-25 11:03:07,R_1YQCGLIbD89vtUG,,,,,51.935699462890625,4.4884033203125,test,,consectetuer,fermentum,consequat,ridiculus,75,B,,50,46-55,Others,2-3 times a week,No,,Control
2021-07-25 11:03:07,2021-07-25 11:03:07,Survey Test,,100,0,True,2021-07-25 11:03:07,R_bvybk6baXOZOtAq,,,,,51.935699462890625,4.4884033203125,test,,facilisis,venenatis,venenatis,ridiculus,97,B,,49,25-35,Netherlands,4-6 times a week,Yes,Right-wing,Control
2021-07-25 11:03:07,2021-07-25 11:03:07,Survey Test,,100,0,True,2021-07-25 11:03:07,R_0oioTgvV1KryReK,,,,,51.935699462890625,4.4884033203125,test,,ultricies,consectetuer,consequat,ridiculus,59,A,93,,46-55,Netherlands,Daily,Yes,Right-wing,Treatment1
2021-07-25 11:03:07,2021-07-25 11:03:07,Survey Test,,100,0,True,2021-07-25 11:03:07,R_egJiwQR2KeQPa1U,,,,,51.935699462890625,4.4884033203125,test,,sollicitudin,tincidunt,vulputate,vulputate,41,B,22,,25-35,Others,Never,Yes,Right-wing,Treatment1
2021-07-25 11:03:07,2021-07-25 11:03:08,Survey Test,,100,1,True,2021-07-25 11:03:08,R_4N0jn1DNK8mAkLk,,,,,51.935699462890625,4.4884033203125,test,,pellentesque,curabitur,facilisis,fringilla,62,B,80,,25-35,Others,Once a week,No,,Treatment1
2021-07-25 11:03:08,2021-07-25 11:03:08,Survey Test,,100,0,True,2021-07-25 11:03:08,R_7V5eoGRVxKhXMt8,,,,,51.935699462890625,4.4884033203125,test,,convallis,convallis,pellentesque,vestibulum,40,A,,70,18 or younger,Netherlands,Daily,No,,Control
2021-07-25 11:03:08,2021-07-25 11:03:08,Survey Test,,100,0,True,2021-07-25 11:03:08,R_eajjQeKW0w8NxiK,,,,,51.935699462890625,4.4884033203125,test,,porttitor,phasellus,temporibus,ridiculus,87,B,65,,19-24,Others,Once a week,Yes,Right-wing,Treatment1
2021-07-25 11:03:08,2021-07-25 11:03:08,Survey Test,,100,0,True,2021-07-25 11:03:08,R_d0G2tbbk0rSNYUe,,,,,51.935699462890625,4.4884033203125,test,,elementum,malesuada,ridiculus,consectetuer,16,A,,92,56 or older,Others,4-6 times a week,No,,Control
2021-07-25 11:03:08,2021-07-25 11:03:08,Survey Test,,100,0,True,2021-07-25 11:03:08,R_0olKEb5ZXieZDH8,,,,,51.935699462890625,4.4884033203125,test,,porttitor,sollicitudin,fermentum,convallis,79,B,94,,36-45,Netherlands,Daily,Yes,Right-wing,Treatment1
2021-07-25 11:03:08,2021-07-25 11:03:08,Survey Test,,100,0,True,2021-07-25 11:03:08,R_7PRWMJxguFVOQR0,,,,,51.935699462890625,4.4884033203125,test,,accusamus,accusamus,vulputate,curabitur,17,A,,67,56 or older,Netherlands,4-6 times a week,No,,Control
2021-07-25 11:03:08,2021-07-25 11:03:08,Survey Test,,100,0,True,2021-07-25 11:03:08,R_3OEouwKDdAzL93M,,,,,51.935699462890625,4.4884033203125,test,,phasellus,malesuada,vulputate,consectetuer,67,A,,44,36-45,Others,Daily,Yes,Left-wing,Control
2021-07-25 11:03:08,2021-07-25 11:03:08,Survey Test,,100,0,True,2021-07-25 11:03:08,R_8vK6rVnaBgbvAHk,,,,,51.935699462890625,4.4884033203125,test,,elementum,convallis,imperdiet,ullamcorper,52,A,,75,19-24,Others,Once a week,No,,Control
2021-07-25 11:03:08,2021-07-25 11:03:08,Survey Test,,100,0,True,2021-07-25 11:03:08,R_cLRgR4AZppoWOF0,,,,,51.935699462890625,4.4884033203125,test,,suspendisse,elementum,fermentum,vestibulum,20,C,5,,36-45,Netherlands,Daily,Yes,Left-wing,Treatment1
2021-07-25 11:03:09,2021-07-25 11:03:09,Survey Test,,100,0,True,2021-07-25 11:03:09,R_0CUuCz2oZ2useAm,,,,,51.935699462890625,4.4884033203125,test,,curabitur,malesuada,convallis,phasellus,11,C,,28,18 or younger,Others,Daily,Yes,Other party,Control
2021-07-25 11:03:09,2021-07-25 11:03:09,Survey Test,,100,0,True,2021-07-25 11:03:09,R_0udA72N8a8opKFE,,,,,51.935699462890625,4.4884033203125,test,,imperdiet,phasellus,fermentum,suspendisse,97,B,41,,46-55,Netherlands,Once a week,No,,Treatment1
2021-07-25 11:03:09,2021-07-25 11:03:09,Survey Test,,100,0,True,2021-07-25 11:03:09,R_8qTqggOxJX4WM1U,,,,,51.935699462890625,4.4884033203125,test,,malesuada,convallis,dignissim,venenatis,24,A,,31,25-35,Netherlands,2-3 times a week,Yes,Left-wing,Control
2021-07-25 11:03:09,2021-07-25 11:03:09,Survey Test,,100,0,True,2021-07-25 11:03:09,R_5pcJjQl9Y9Qali6,,,,,51.935699462890625,4.4884033203125,test,,accusamus,vestibulum,convallis,sollicitudin,13,C,76,,36-45,Netherlands,Daily,Yes,Right-wing,Treatment1
2021-07-25 11:03:09,2021-07-25 11:03:09,Survey Test,,100,0,True,2021-07-25 11:03:09,R_ehr8hWzGEZX8CQ6,,,,,51.935699462890625,4.4884033203125,test,,fringilla,ultricies,consequat,scelerisque,66,B,,99,46-55,Netherlands,4-6 times a week,Yes,Right-wing,Control
2021-07-25 11:03:09,2021-07-25 11:03:09,Survey Test,,100,0,True,2021-07-25 11:03:09,R_8FYz8dj1B68C0Qu,,,,,51.935699462890625,4.4884033203125,test,,fermentum,tincidunt,dignissim,dignissim,90,A,91,,36-45,Others,2-3 times a week,No,,Treatment1
2021-07-25 11:03:09,2021-07-25 11:03:09,Survey Test,,100,0,True,2021-07-25 11:03:09,R_5ot9fSqzS0Rpcua,,,,,51.935699462890625,4.4884033203125,test,,consequat,pellentesque,accusamus,pellentesque,82,C,,35,19-24,Others,2-3 times a week,Yes,Right-wing,Control
2021-07-25 11:03:09,2021-07-25 11:03:09,Survey Test,,100,0,True,2021-07-25 11:03:09,R_4U56jy0ZgR4vfro,,,,,51.935699462890625,4.4884033203125,test,,consectetuer,pellentesque,vulputate,curabitur,98,C,,46,19-24,Others,Daily,Yes,Right-wing,Control
2021-07-25 11:03:09,2021-07-25 11:03:09,Survey Test,,100,0,True,2021-07-25 11:03:09,R_8eHznQ2UkOqFkYm,,,,,51.935699462890625,4.4884033203125,test,,temporibus,suspendisse,dignissim,accusamus,55,C,100,,56 or older,Others,2-3 times a week,No,,Treatment1
2021-07-25 11:03:10,2021-07-25 11:03:10,Survey Test,,100,0,True,2021-07-25 11:03:10,R_9YPlmLc6amYJYVM,,,,,51.935699462890625,4.4884033203125,test,,ridiculus,consequat,consectetuer,pellentesque,82,C,,58,56 or older,Netherlands,4-6 times a week,No,,Control
2021-07-25 11:03:10,2021-07-25 11:03:10,Survey Test,,100,0,True,2021-07-25 11:03:10,R_eQzuqfW7mzHu7iK,,,,,51.935699462890625,4.4884033203125,test,,vestibulum,pellentesque,vestibulum,malesuada,80,A,,3,18 or younger,Others,2-3 times a week,Yes,Other party,Control
2021-07-25 11:03:10,2021-07-25 11:03:10,Survey Test,,100,0,True,2021-07-25 11:03:10,R_0pjWOuwnWQdf9Fs,,,,,51.935699462890625,4.4884033203125,test,,consequat,venenatis,phasellus,fringilla,82,B,36,,36-45,Others,Daily,Yes,Right-wing,Treatment1
2021-07-25 11:03:10,2021-07-25 11:03:10,Survey Test,,100,0,True,2021-07-25 11:03:10,R_ex1KmkuAipSZ2tw,,,,,51.935699462890625,4.4884033203125,test,,scelerisque,dignissim,consectetuer,phasellus,70,C,22,,46-55,Netherlands,4-6 times a week,Yes,Left-wing,Treatment1
2021-07-25 11:03:10,2021-07-25 11:03:10,Survey Test,,100,0,True,2021-07-25 11:03:10,R_dhuhoZJBPpoY1pQ,,,,,51.935699462890625,4.4884033203125,test,,phasellus,imperdiet,imperdiet,accusamus,7,B,65,,46-55,Netherlands,4-6 times a week,Yes,Left-wing,Treatment1
2021-07-25 11:03:10,2021-07-25 11:03:10,Survey Test,,100,0,True,2021-07-25 11:03:10,R_em7inzmNESi0dNk,,,,,51.935699462890625,4.4884033203125,test,,dignissim,ultricies,fringilla,ultricies,90,A,78,,25-35,Others,Never,No,,Treatment1
2021-07-25 11:03:10,2021-07-25 11:03:10,Survey Test,,100,0,True,2021-07-25 11:03:10,R_78PiM06DIdxeYrc,,,,,51.935699462890625,4.4884033203125,test,,fermentum,tincidunt,suspendisse,convallis,19,A,,17,25-35,Others,Daily,No,,Control
2021-07-25 11:03:10,2021-07-25 11:03:10,Survey Test,,100,0,True,2021-07-25 11:03:10,R_0UmpIDoH5weEtG6,,,,,51.935699462890625,4.4884033203125,test,,consequat,temporibus,fermentum,accusamus,91,A,,70,46-55,Others,2-3 times a week,Yes,Left-wing,Control
2021-07-25 11:03:10,2021-07-25 11:03:10,Survey Test,,100,0,True,2021-07-25 11:03:10,R_b9pq5XpY99U3K7k,,,,,51.935699462890625,4.4884033203125,test,,fringilla,consequat,consequat,facilisis,81,B,88,,36-45,Netherlands,2-3 times a week,Yes,Right-wing,Treatment1
2021-07-25 11:03:10,2021-07-25 11:03:11,Survey Test,,100,1,True,2021-07-25 11:03:11,R_396mph6awaDq0nk,,,,,51.935699462890625,4.4884033203125,test,,temporibus,curabitur,ridiculus,fringilla,75,B,,27,46-55,Others,Daily,No,,Control
2021-07-25 11:03:11,2021-07-25 11:03:11,Survey Test,,100,0,True,2021-07-25 11:03:11,R_878W3yTe42HZi0S,,,,,51.935699462890625,4.4884033203125,test,,fringilla,vulputate,fringilla,porttitor,94,B,,41,46-55,Netherlands,4-6 times a week,No,,Control
2021-07-25 11:03:11,2021-07-25 11:03:11,Survey Test,,100,0,True,2021-07-25 11:03:11,R_2mbw8CPtcNPU2pw,,,,,51.935699462890625,4.4884033203125,test,,ridiculus,facilisis,elementum,imperdiet,67,B,,62,36-45,Netherlands,2-3 times a week,Yes,Left-wing,Control
2021-07-25 11:03:11,2021-07-25 11:03:11,Survey Test,,100,0,True,2021-07-25 11:03:11,R_a4oDU1rmTNotH0y,,,,,51.935699462890625,4.4884033203125,test,,porttitor,vulputate,suspendisse,fermentum,85,C,,29,19-24,Others,Daily,No,,Control
2021-07-25 11:03:11,2021-07-25 11:03:11,Survey Test,,100,0,True,2021-07-25 11:03:11,R_2lRz9Md9GlPhpDE,,,,,51.935699462890625,4.4884033203125,test,,suspendisse,fringilla,malesuada,suspendisse,81,B,,92,19-24,Others,4-6 times a week,No,,Control
2021-07-25 11:03:11,2021-07-25 11:03:11,Survey Test,,100,0,True,2021-07-25 11:03:11,R_1zhj9mCqFurMbFY,,,,,51.935699462890625,4.4884033203125,test,,ridiculus,ultricies,sollicitudin,convallis,55,B,77,,36-45,Others,Never,No,,Treatment1
2021-07-25 11:03:11,2021-07-25 11:03:11,Survey Test,,100,0,True,2021-07-25 11:03:11,R_eR5MZq7hwCWCRkG,,,,,51.935699462890625,4.4884033203125,test,,vestibulum,vulputate,facilisis,fermentum,95,A,80,,19-24,Others,Never,No,,Treatment1
2021-07-25 11:03:11,2021-07-25 11:03:11,Survey Test,,100,0,True,2021-07-25 11:03:11,R_0pUo7elQ4NLXEa2,,,,,51.935699462890625,4.4884033203125,test,,tincidunt,scelerisque,dignissim,suspendisse,30,A,,42,36-45,Netherlands,Never,Yes,Right-wing,Control
2021-07-25 11:03:11,2021-07-25 11:03:11,Survey Test,,100,0,True,2021-07-25 11:03:11,R_4NNTUdhyb9aHPT0,,,,,51.935699462890625,4.4884033203125,test,,dignissim,scelerisque,scelerisque,ullamcorper,55,C,79,,25-35,Others,Daily,No,,Treatment1
2021-07-25 11:03:11,2021-07-25 11:03:12,Survey Test,,100,1,True,2021-07-25 11:03:12,R_6XNzPiKmM6a1Puu,,,,,51.935699462890625,4.4884033203125,test,,tincidunt,ultricies,porttitor,accusamus,59,B,8,,36-45,Others,Never,No,,Treatment1
2021-07-25 11:03:12,2021-07-25 11:03:12,Survey Test,,100,0,True,2021-07-25 11:03:12,R_6hWIlU48XHOgwaq,,,,,51.935699462890625,4.4884033203125,test,,fringilla,vestibulum,malesuada,temporibus,36,C,,1,36-45,Netherlands,Daily,Yes,Other party,Control
2021-07-25 11:03:12,2021-07-25 11:03:12,Survey Test,,100,0,True,2021-07-25 11:03:12,R_6XX2Z1CamFJFAr4,,,,,51.935699462890625,4.4884033203125,test,,temporibus,fermentum,ridiculus,ultricies,99,A,99,,36-45,Netherlands,Once a week,No,,Treatment1
2021-07-25 11:03:12,2021-07-25 11:03:12,Survey Test,,100,0,True,2021-07-25 11:03:12,R_2mHGxbzUcxI5fhQ,,,,,51.935699462890625,4.4884033203125,test,,dignissim,sollicitudin,fringilla,elementum,28,C,,60,18 or younger,Others,4-6 times a week,No,,Control
2021-07-25 11:03:12,2021-07-25 11:03:12,Survey Test,,100,0,True,2021-07-25 11:03:12,R_1TW85lDMEE6zjLg,,,,,51.935699462890625,4.4884033203125,test,,porttitor,phasellus,consequat,tincidunt,74,A,,13,46-55,Netherlands,Once a week,Yes,Other party,Control
2021-07-25 11:03:12,2021-07-25 11:03:12,Survey Test,,100,0,True,2021-07-25 11:03:12,R_6gjJAisjPsMhD0O,,,,,51.935699462890625,4.4884033203125,test,,fermentum,imperdiet,fermentum,phasellus,71,A,,50,19-24,Others,4-6 times a week,No,,Control
2021-07-25 11:03:12,2021-07-25 11:03:12,Survey Test,,100,0,True,2021-07-25 11:03:12,R_5sFkHhUZvPK9jds,,,,,51.935699462890625,4.4884033203125,test,,sollicitudin,ullamcorper,sollicitudin,pellentesque,9,B,79,,46-55,Others,Daily,Yes,Right-wing,Treatment1
2021-07-25 11:03:12,2021-07-25 11:03:12,Survey Test,,100,0,True,2021-07-25 11:03:12,R_5tDUh0iH9lcTwqi,,,,,51.935699462890625,4.4884033203125,test,,vestibulum,suspendisse,fringilla,ultricies,57,A,,79,19-24,Netherlands,Daily,Yes,Other party,Control
2021-07-25 11:03:12,2021-07-25 11:03:12,Survey Test,,100,0,True,2021-07-25 11:03:12,R_5vuMM3WyG0bk9q6,,,,,51.935699462890625,4.4884033203125,test,,accusamus,fringilla,scelerisque,vulputate,63,B,64,,18 or younger,Netherlands,4-6 times a week,No,,Treatment1
2021-07-25 11:03:12,2021-07-25 11:03:12,Survey Test,,100,0,True,2021-07-25 11:03:12,R_9vFJfyrI0ECVVLE,,,,,51.935699462890625,4.4884033203125,test,,venenatis,imperdiet,malesuada,tincidunt,90,C,,52,36-45,Others,2-3 times a week,No,,Control
2021-07-25 11:03:12,2021-07-25 11:03:13,Survey Test,,100,1,True,2021-07-25 11:03:13,R_bloXzJvV7GpKtyS,,,,,51.935699462890625,4.4884033203125,test,,accusamus,sollicitudin,pellentesque,sollicitudin,73,C,,16,18 or younger,Netherlands,Daily,No,,Control
2021-07-25 11:03:13,2021-07-25 11:03:13,Survey Test,,100,0,True,2021-07-25 11:03:13,R_3DF10UWuWGPdgA6,,,,,51.935699462890625,4.4884033203125,test,,tincidunt,temporibus,ullamcorper,consequat,92,A,,16,19-24,Netherlands,Daily,No,,Control
2021-07-25 11:03:13,2021-07-25 11:03:13,Survey Test,,100,0,True,2021-07-25 11:03:13,R_40k1w9bEChz8u9g,,,,,51.935699462890625,4.4884033203125,test,,facilisis,convallis,curabitur,suspendisse,8,C,,22,25-35,Others,Never,Yes,Other party,Control
2021-07-25 11:03:13,2021-07-25 11:03:13,Survey Test,,100,0,True,2021-07-25 11:03:13,R_5bE4dyRkgWUaA6i,,,,,51.935699462890625,4.4884033203125,test,,malesuada,consectetuer,dignissim,sollicitudin,84,B,31,,19-24,Others,Never,No,,Treatment1
2021-07-25 11:03:13,2021-07-25 11:03:13,Survey Test,,100,0,True,2021-07-25 11:03:13,R_37OaXqifoyRuTiK,,,,,51.935699462890625,4.4884033203125,test,,venenatis,scelerisque,consectetuer,fringilla,69,C,,73,36-45,Others,Never,No,,Control
2021-07-25 11:03:13,2021-07-25 11:03:13,Survey Test,,100,0,True,2021-07-25 11:03:13,R_cHBHM83hI5NO36C,,,,,51.935699462890625,4.4884033203125,test,,tincidunt,ultricies,phasellus,ridiculus,53,B,,96,36-45,Others,Never,No,,Control
2021-07-25 11:03:13,2021-07-25 11:03:13,Survey Test,,100,0,True,2021-07-25 11:03:13,R_292t1zaBDErs5ka,,,,,51.935699462890625,4.4884033203125,test,,vestibulum,consequat,malesuada,facilisis,87,C,,55,25-35,Netherlands,Once a week,Yes,Right-wing,Control
2021-07-25 11:03:13,2021-07-25 11:03:13,Survey Test,,100,0,True,2021-07-25 11:03:13,R_d71QQJu6YHt8ui2,,,,,51.935699462890625,4.4884033203125,test,,phasellus,fermentum,malesuada,facilisis,84,A,83,,25-35,Netherlands,Never,No,,Treatment1
2021-07-25 11:03:13,2021-07-25 11:03:13,Survey Test,,100,0,True,2021-07-25 11:03:13,R_2irtwyfJHkMgkLk,,,,,51.935699462890625,4.4884033203125,test,,vulputate,ridiculus,temporibus,dignissim,5,A,,38,36-45,Others,Never,No,,Control
2021-07-25 11:03:13,2021-07-25 11:03:13,Survey Test,,100,0,True,2021-07-25 11:03:13,R_bmfJCgJj0y5o2G2,,,,,51.935699462890625,4.4884033203125,test,,phasellus,accusamus,fringilla,suspendisse,51,A,20,,19-24,Netherlands,4-6 times a week,No,,Treatment1
